State	Up	Down	Left	Right
(4, 13, 2, 8)	-529.0069434	-102.98586504977287	-107.50911989294727	-103.06455363297796
(4, 13, 2, 9)	-576.36718348	-87.40130574202698	-89.12128372758131	-88.87386873172971
(4, 13, 2, 10)	-273.71000000000004	-68.05616326061303	-62.18555748574983	-71.81245847270213
(4, 13, 2, 11)	-412.7860800000001	-88.55058673046322	-84.92852981254867	-92.84641898795459
(4, 13, 2, 12)	0	0	0	0
(4, 13, 2, 13)	0	0	0	0
(4, 13, 3, 0)	0	0	0	0
(4, 13, 3, 1)	-854.8921157614211	-480.98366943965664	-478.72766508561676	-481.5077301900613
(4, 13, 3, 2)	-834.2507326615715	-448.02480976425113	-446.7435429321878	-447.1876990986743
(4, 13, 3, 3)	0	0	0	0
(4, 13, 3, 4)	-760.729685510442	-377.4905634241578	-378.30094820644456	-377.22791749155607
(4, 13, 3, 5)	-663.0453479782	-236.1941251820086	-252.72942719055922	-240.34098882643514
(4, 13, 3, 6)	0	0	0	0
(4, 13, 3, 7)	-192.66000000000003	-85.1940644721829	-86.66386407714279	-85.41423699701446
(4, 13, 3, 8)	-414.42412	-151.04368527521837	-135.8904287237457	-121.27737430664088
(4, 13, 3, 9)	-191.9	-69.39370164155302	-69.51034803529676	-87.51384810561423
(4, 13, 3, 10)	-273.16800000000006	-60.86749228783192	-62.278223037617906	-76.22604143294652
(4, 13, 3, 11)	0	0	0	0
(4, 13, 3, 12)	0	0	0	0
(4, 13, 3, 13)	0	0	0	0
(4, 13, 4, 0)	0	0	0	0
(4, 13, 4, 1)	-789.7416452611994	-520.8485459158186	-507.15276942970615	-502.55528783263793
(4, 13, 4, 2)	-788.1991811102986	-521.8219731662036	-517.1929197889054	-510.36681697228886
(4, 13, 4, 3)	0	0	0	0
(4, 13, 4, 4)	-785.114252808497	-399.1691210204417	-399.8095554523636	-400.2133541638226
(4, 13, 4, 5)	-661.7427048584	-192.28154821856268	-193.22501650428427	-235.81623685971425
(4, 13, 4, 6)	-348.7146	-209.31697786093127	-206.4642014663334	-208.52874387370906
(4, 13, 4, 7)	-576.36718348	-108.86866364837302	-105.40843512000316	-104.35699310393568
(4, 13, 4, 8)	-273.71000000000004	-139.4789460103123	-139.5077950856066	-136.95340659337378
(4, 13, 4, 9)	-691.6789191412801	-112.1478750513491	-133.93036301910342	-105.23141247018603
(4, 13, 4, 10)	-616.2549880660001	-177.12972312589744	-191.39776257184803	-172.02651912883772
(4, 13, 4, 11)	0	0	0	0
(4, 13, 4, 12)	0	0	0	0
(4, 13, 4, 13)	0	0	0	0
(4, 13, 5, 0)	0	0	0	0
(4, 13, 5, 1)	0	0	0	0
(4, 13, 5, 2)	0	0	0	0
(4, 13, 5, 3)	0	0	0	0
(4, 13, 5, 4)	0	0	0	0
(4, 13, 5, 5)	0	0	0	0
(4, 13, 5, 6)	0	0	0	0
(4, 13, 5, 7)	0	0	0	0
(4, 13, 5, 8)	0	0	0	0
(4, 13, 5, 9)	0	0	0	0
(4, 13, 5, 10)	0	0	0	0
(4, 13, 5, 11)	0	0	0	0
(4, 13, 5, 12)	0	0	0	0
(4, 13, 5, 13)	0	0	0	0
(5, 0, 0, 0)	0	0	0	0
(5, 0, 0, 1)	0	0	0	0
(5, 0, 0, 2)	0	0	0	0
(5, 0, 0, 3)	0	0	0	0
(5, 0, 0, 4)	0	0	0	0
(5, 0, 0, 5)	0	0	0	0
(5, 0, 0, 6)	0	0	0	0
(5, 0, 0, 7)	0	0	0	0
(5, 0, 0, 8)	0	0	0	0
(5, 0, 0, 9)	0	0	0	0
(5, 0, 0, 10)	0	0	0	0
(5, 0, 0, 11)	0	0	0	0
(5, 0, 0, 12)	0	0	0	0
(5, 0, 0, 13)	0	0	0	0
(5, 0, 1, 0)	0	0	0	0
(5, 0, 1, 1)	-681.901058509013	-681.5564365665903	-579.4165309085602	-682.6938406764682
(5, 0, 1, 2)	-659.6585228782674	-664.3567211761363	-660.4171991074916	-660.3474470817447
(5, 0, 1, 3)	-657.448372276004	-658.5303659929885	-658.3469996379563	-657.3739912837555
(5, 0, 1, 4)	-622.9907490690549	-624.074520117705	-623.5649113053536	-623.8643581113386
(5, 0, 1, 5)	-579.7048858804603	-578.7618639124661	-579.7803702683018	-578.9417546473233
(5, 0, 1, 6)	0	0	0	0
(5, 0, 1, 7)	0	0	0	0
(5, 0, 1, 8)	-27.604809827122736	-26.230803269895958	-27.811120887223314	-26.97502357143415
(5, 0, 1, 9)	-23.349777580234775	-24.29497110823452	-23.42623807920261	-22.984845807969233
(5, 0, 1, 10)	0	0	0	0
(5, 0, 1, 11)	0	0	0	0
(5, 0, 1, 12)	0	0	0	0
(5, 0, 1, 13)	0	0	0	0
(5, 0, 2, 0)	0	0	0	0
(5, 0, 2, 1)	-698.9607800925609	-626.2398120190769	-699.3138074224478	-699.3579855223618
(5, 0, 2, 2)	-663.9075076426421	-663.9451088317578	-663.2214548279287	-662.8169019784384
(5, 0, 2, 3)	0	0	0	0
(5, 0, 2, 4)	-611.593111031752	-611.6611959433657	-612.6818258700598	-612.1458466655445
(5, 0, 2, 5)	-530.7737701848689	-531.6918686812456	-531.7728954586511	-531.4865344735371
(5, 0, 2, 6)	0	0	0	0
(5, 0, 2, 7)	0	0	0	0
(5, 0, 2, 8)	-41.17963862591872	-42.00937606903017	-41.914933484914464	-41.288919895822076
(5, 0, 2, 9)	-45.17729567780809	-44.224348534225726	-45.70093103205879	-45.1645859908054
(5, 0, 2, 10)	0	0	0	0
(5, 0, 2, 11)	-11.190930678841951	-12.267220210235324	-11.60552156607952	-11.3715379715114
(5, 0, 2, 12)	0	0	0	0
(5, 0, 2, 13)	0	0	0	0
(5, 0, 3, 0)	0	0	0	0
(5, 0, 3, 1)	-622.6794647327932	-674.1518121599709	-337.270148552164	-597.9715240345504
(5, 0, 3, 2)	-683.3326470903396	-684.1383653277701	-683.928102375987	-683.383754272441
(5, 0, 3, 3)	0	0	0	0
(5, 0, 3, 4)	-578.2691605365934	-578.4283915010476	-578.7985029676521	-578.9248264392179
(5, 0, 3, 5)	-462.38945313571685	-462.69775723167174	-462.7951055680549	-463.4167981007983
(5, 0, 3, 6)	0	0	0	0
(5, 0, 3, 7)	-50.220686582316816	-50.176954450496716	-51.429844030002236	-50.168417698190765
(5, 0, 3, 8)	-30.236725973866136	-31.143103792896408	-31.395555876096648	-30.32756502580913
(5, 0, 3, 9)	-30.204695443577084	-31.02255273857032	-31.40230160686724	-30.4126165527986
(5, 0, 3, 10)	-43.721310402297725	-44.77900348559225	-45.16451304951052	-43.82389481849454
(5, 0, 3, 11)	0	0	0	0
(5, 0, 3, 12)	0	0	0	0
(5, 0, 3, 13)	0	0	0	0
(5, 0, 4, 0)	0	0	0	0
(5, 0, 4, 1)	-358.1224461625608	-356.49265686109004	-374.3654825536707	-356.49215140426713
(5, 0, 4, 2)	-727.7830320628489	-727.5715758361	-727.5283474407009	-727.5577745074745
(5, 0, 4, 3)	0	0	0	0
(5, 0, 4, 4)	-480.35114710697496	-480.8571947264072	-480.34121517895585	-480.19802272468166
(5, 0, 4, 5)	-387.5157324861166	-387.5210372041693	-387.4946844576369	-387.02918685486367
(5, 0, 4, 6)	-210.66758878411656	-209.88709870882462	-210.83034847429477	-209.9863081284003
(5, 0, 4, 7)	-71.83606161141847	-71.77678732291758	-70.79229132186319	-71.52290202665831
(5, 0, 4, 8)	-83.31477844402198	-83.82126455162516	-84.1115356759456	-83.84126168372744
(5, 0, 4, 9)	-55.95168355744988	-56.15262530778519	-57.08965329266188	-55.795682817946485
(5, 0, 4, 10)	-74.37415885054226	-74.12869643836086	-74.71670443214694	-74.27189367635123
(5, 0, 4, 11)	0	0	0	0
(5, 0, 4, 12)	0	0	0	0
(5, 0, 4, 13)	0	0	0	0
(5, 0, 5, 0)	0	0	0	0
(5, 0, 5, 1)	0	0	0	0
(5, 0, 5, 2)	0	0	0	0
(5, 0, 5, 3)	0	0	0	0
(5, 0, 5, 4)	0	0	0	0
(5, 0, 5, 5)	0	0	0	0
(5, 0, 5, 6)	0	0	0	0
(5, 0, 5, 7)	0	0	0	0
(5, 0, 5, 8)	0	0	0	0
(5, 0, 5, 9)	0	0	0	0
(5, 0, 5, 10)	0	0	0	0
(5, 0, 5, 11)	0	0	0	0
(5, 0, 5, 12)	0	0	0	0
(5, 0, 5, 13)	0	0	0	0
(5, 1, 0, 0)	0	0	0	0
(5, 1, 0, 1)	0	0	0	0
(5, 1, 0, 2)	0	0	0	0
(5, 1, 0, 3)	0	0	0	0
(5, 1, 0, 4)	0	0	0	0
(5, 1, 0, 5)	0	0	0	0
(5, 1, 0, 6)	0	0	0	0
(5, 1, 0, 7)	0	0	0	0
(5, 1, 0, 8)	0	0	0	0
(5, 1, 0, 9)	0	0	0	0
(5, 1, 0, 10)	0	0	0	0
(5, 1, 0, 11)	0	0	0	0
(5, 1, 0, 12)	0	0	0	0
(5, 1, 0, 13)	0	0	0	0
(5, 1, 1, 0)	0	0	0	0
(5, 1, 1, 1)	-680.5378696998032	-681.041570702626	-680.4700148742487	-680.4486477939427
(5, 1, 1, 2)	-663.4770719622402	-666.1095837333238	-663.0950944925888	-663.5803702442214
(5, 1, 1, 3)	-657.9843015146972	-657.9075092652973	-658.8434998684972	-658.7351161900135
(5, 1, 1, 4)	-623.0868784715985	-623.0478932694358	-624.1464498772049	-623.6218554215142
(5, 1, 1, 5)	-579.216764566901	-586.7109347309782	-578.2300025150508	-578.2019740939269
(5, 1, 1, 6)	0	0	0	0
(5, 1, 1, 7)	0	0	0	0
(5, 1, 1, 8)	-28.569430965536647	-28.38013469189191	-26.783678775394947	-28.14475001684688
(5, 1, 1, 9)	-23.796719889505038	-25.0728604751122	-25.658227409683896	-23.868439011582158
(5, 1, 1, 10)	0	0	0	0
(5, 1, 1, 11)	0	0	0	0
(5, 1, 1, 12)	0	0	0	0
(5, 1, 1, 13)	0	0	0	0
(5, 1, 2, 0)	0	0	0	0
(5, 1, 2, 1)	-698.074041023043	-698.9499231289637	-360.99695238831873	-669.0950205356706
(5, 1, 2, 2)	-664.0736769408921	-663.9149763127061	-664.8830756009515	-664.4609290554351
(5, 1, 2, 3)	0	0	0	0
(5, 1, 2, 4)	-611.5541184610834	-611.2537342976115	-612.3222052174136	-611.6697237279092
(5, 1, 2, 5)	-532.2728125369131	-531.8252169035795	-531.8840425314534	-531.4273260557915
(5, 1, 2, 6)	0	0	0	0
(5, 1, 2, 7)	0	0	0	0
(5, 1, 2, 8)	-41.63704722780202	-41.502342321119926	-42.08448575244792	-41.040096151250125
(5, 1, 2, 9)	-45.472333045553164	-50.8537302991467	-45.70774480152111	-44.37686889395032
(5, 1, 2, 10)	0	0	-1.7000000000000002	0
(5, 1, 2, 11)	-11.26668828327913	-12.002429613083244	-12.510973284928102	-10.693874417652818
(5, 1, 2, 12)	0	0	0	0
(5, 1, 2, 13)	0	0	0	0
(5, 1, 3, 0)	0	0	0	0
(5, 1, 3, 1)	-394.70680532999853	-426.5302295499006	-333.80137404220636	-388.24638941458363
(5, 1, 3, 2)	-686.3802762124342	-700.0434495435906	-686.4724181623646	-686.3419343581922
(5, 1, 3, 3)	0	0	0	0
(5, 1, 3, 4)	-580.0308694520808	-607.7979755174742	-579.3572056790067	-580.0381257112396
(5, 1, 3, 5)	-463.215520539674	-462.7578300836195	-462.4003704501633	-462.5456415096003
(5, 1, 3, 6)	0	0	0	0
(5, 1, 3, 7)	-50.7857497463284	-49.9525669311163	-49.82086887661861	-49.366074194548155
(5, 1, 3, 8)	-29.057707034002316	-30.568407668524873	-29.198888416622772	-30.127944216961474
(5, 1, 3, 9)	-32.27625780746837	-32.51727463499488	-33.08807409326858	-32.636653122620565
(5, 1, 3, 10)	-45.134168559345206	-44.56622329825859	-44.61208654984903	-44.305481721155644
(5, 1, 3, 11)	0	0	0	0
(5, 1, 3, 12)	0	0	0	0
(5, 1, 3, 13)	0	0	0	0
(5, 1, 4, 0)	0	0	0	0
(5, 1, 4, 1)	-349.7141862129418	-349.2655984552538	-347.5787204035824	-349.22955128909615
(5, 1, 4, 2)	-728.3635726496384	-711.8144940872894	-743.70244711666	-727.6465131556282
(5, 1, 4, 3)	0	0	0	0
(5, 1, 4, 4)	-480.0965901274805	-509.7864003403969	-480.00356995429723	-479.46716383274867
(5, 1, 4, 5)	-387.37666342619826	-385.073404504671	-385.1784035160082	-385.79223740855366
(5, 1, 4, 6)	-211.16896519001588	-232.5263312769699	-210.3606653726817	-210.06263685683663
(5, 1, 4, 7)	-72.16810879006441	-107.36642902672209	-73.46068886282212	-72.29151534892068
(5, 1, 4, 8)	-85.7689493473422	-111.86417089326068	-84.94635897590541	-85.18400784512626
(5, 1, 4, 9)	-57.338418820314956	-57.260943117291376	-56.29728252972673	-56.42333342083608
(5, 1, 4, 10)	-75.38021089838357	-77.0528023182473	-76.40916614360673	-76.5680292046848
(5, 1, 4, 11)	0	0	0	0
(5, 1, 4, 12)	0	0	0	0
(5, 1, 4, 13)	0	0	0	0
(5, 1, 5, 0)	0	0	0	0
(5, 1, 5, 1)	0	0	0	0
(5, 1, 5, 2)	0	0	0	0
(5, 1, 5, 3)	0	0	0	0
(5, 1, 5, 4)	0	0	0	0
(5, 1, 5, 5)	0	0	0	0
(5, 1, 5, 6)	0	0	0	0
(5, 1, 5, 7)	0	0	0	0
(5, 1, 5, 8)	0	0	0	0
(5, 1, 5, 9)	0	0	0	0
(5, 1, 5, 10)	0	0	0	0
(5, 1, 5, 11)	0	0	0	0
(5, 1, 5, 12)	0	0	0	0
(5, 1, 5, 13)	0	0	0	0
(5, 2, 0, 0)	0	0	0	0
(5, 2, 0, 1)	0	0	0	0
(5, 2, 0, 2)	0	0	0	0
(5, 2, 0, 3)	0	0	0	0
(5, 2, 0, 4)	0	0	0	0
(5, 2, 0, 5)	0	0	0	0
(5, 2, 0, 6)	0	0	0	0
(5, 2, 0, 7)	0	0	0	0
(5, 2, 0, 8)	0	0	0	0
(5, 2, 0, 9)	0	0	0	0
(5, 2, 0, 10)	0	0	0	0
(5, 2, 0, 11)	0	0	0	0
(5, 2, 0, 12)	0	0	0	0
(5, 2, 0, 13)	0	0	0	0
(5, 2, 1, 0)	0	0	0	0
(5, 2, 1, 1)	-677.8618772871232	-955.9677430921034	-679.016774153515	-677.8276523123845
(5, 2, 1, 2)	-654.2560364151713	-882.2131247973548	-655.3431213657362	-654.597305004397
(5, 2, 1, 3)	-656.1177486550105	-906.6114690641205	-655.6570290874574	-654.6715148277298
(5, 2, 1, 4)	-620.4117015848858	-958.8035677309052	-620.3335234158537	-630.1653972411924
(5, 2, 1, 5)	-565.4233975558433	-848.2262902973944	-577.5087845864904	-596.9986962834172
(5, 2, 1, 6)	0	0	0	0
(5, 2, 1, 7)	0	0	0	0
(5, 2, 1, 8)	-25.58608923108604	-101.80000000000001	-26.59688322737923	-30.659328576789996
(5, 2, 1, 9)	-24.798199314298248	-193.42000000000002	-23.66730471655641	-24.552342043942048
(5, 2, 1, 10)	0	0	0	0
(5, 2, 1, 11)	0	0	0	0
(5, 2, 1, 12)	0	0	0	0
(5, 2, 1, 13)	0	0	0	0
(5, 2, 2, 0)	0	0	0	0
(5, 2, 2, 1)	-655.5753482746968	-938.63822806159	-718.2215000296364	-697.4464729295452
(5, 2, 2, 2)	-665.0449082272227	-970.0508898620332	-665.217926309786	-664.404182925986
(5, 2, 2, 3)	0	0	0	0
(5, 2, 2, 4)	-606.6746121110489	-943.061564450508	-607.1016486059918	-635.0613344645963
(5, 2, 2, 5)	-528.3225524459185	-934.9572938338977	-528.4802980165822	-527.6475833249619
(5, 2, 2, 6)	0	0	0	0
(5, 2, 2, 7)	0	0	0	0
(5, 2, 2, 8)	-39.72584907486078	-193.04000000000002	-37.857331711863836	-38.66088430760954
(5, 2, 2, 9)	-39.91661744827026	-193.04000000000002	-37.79459511476987	-38.47652475462606
(5, 2, 2, 10)	-1.8	0	-1.7683	-1.7000000000000002
(5, 2, 2, 11)	-12.455232093468862	-101.60000000000001	-13.451046544189172	-13.2884
(5, 2, 2, 12)	0	0	0	0
(5, 2, 2, 13)	0	0	0	0
(5, 2, 3, 0)	0	0	0	0
(5, 2, 3, 1)	-632.3079775022088	-936.7977609477438	-337.6649853259628	-655.5464615029629
(5, 2, 3, 2)	-676.7001774774033	-968.1450924359782	-688.6243450733346	-676.240773400002
(5, 2, 3, 3)	0	0	0	0
(5, 2, 3, 4)	-576.615045214522	-979.1824460622339	-595.3588203979166	-590.8895972358071
(5, 2, 3, 5)	-463.7111027569503	-844.8933775653809	-479.9818790108561	-463.0001911775144
(5, 2, 3, 6)	0	0	0	0
(5, 2, 3, 7)	-50.65630060366546	-274.79400000000004	-49.81709170487078	-49.755327099993416
(5, 2, 3, 8)	-29.66325298592517	-192.66000000000003	-30.53129397057964	-29.716702755697973
(5, 2, 3, 9)	-31.873052998733133	-101.4	-31.930540356014806	-32.716252602174706
(5, 2, 3, 10)	-43.83857167230469	-192.66000000000003	-43.97955167675139	-46.210350307034005
(5, 2, 3, 11)	0	0	0	0
(5, 2, 3, 12)	0	0	0	0
(5, 2, 3, 13)	0	0	0	0
(5, 2, 4, 0)	0	0	0	0
(5, 2, 4, 1)	-348.79278384726626	-1015.9542983263565	-560.7358261630735	-403.7313531606975
(5, 2, 4, 2)	-696.401169792038	-924.1298074667235	-695.0664407675264	-696.100614893026
(5, 2, 4, 3)	0	0	0	0
(5, 2, 4, 4)	-471.0546133081324	-860.1042290794369	-471.22771184377996	-471.1350027558885
(5, 2, 4, 5)	-383.3731171832393	-754.7631781731052	-383.7737947017015	-417.780790621333
(5, 2, 4, 6)	-196.9815182125904	-659.1374186188	-194.91701504128284	-195.26309169383262
(5, 2, 4, 7)	-67.06793033604907	-527.9635372	-65.71585479641973	-81.91397651248137
(5, 2, 4, 8)	-73.45521721853173	-474.181708	-72.03941291574999	-78.32706860495618
(5, 2, 4, 9)	-58.18408646012876	-274.252	-73.06450349150359	-58.226179817487704
(5, 2, 4, 10)	-70.81983988987119	-274.252	-69.09514811796745	-73.22457506616635
(5, 2, 4, 11)	0	0	0	0
(5, 2, 4, 12)	0	0	0	0
(5, 2, 4, 13)	0	0	0	0
(5, 2, 5, 0)	0	0	0	0
(5, 2, 5, 1)	0	0	0	0
(5, 2, 5, 2)	0	0	0	0
(5, 2, 5, 3)	0	0	0	0
(5, 2, 5, 4)	0	0	0	0
(5, 2, 5, 5)	0	0	0	0
(5, 2, 5, 6)	0	0	0	0
(5, 2, 5, 7)	0	0	0	0
(5, 2, 5, 8)	0	0	0	0
(5, 2, 5, 9)	0	0	0	0
(5, 2, 5, 10)	0	0	0	0
(5, 2, 5, 11)	0	0	0	0
(5, 2, 5, 12)	0	0	0	0
(5, 2, 5, 13)	0	0	0	0
(5, 3, 0, 0)	0	0	0	0
(5, 3, 0, 1)	0	0	0	0
(5, 3, 0, 2)	0	0	0	0
(5, 3, 0, 3)	0	0	0	0
(5, 3, 0, 4)	0	0	0	0
(5, 3, 0, 5)	0	0	0	0
(5, 3, 0, 6)	0	0	0	0
(5, 3, 0, 7)	0	0	0	0
(5, 3, 0, 8)	0	0	0	0
(5, 3, 0, 9)	0	0	0	0
(5, 3, 0, 10)	0	0	0	0
(5, 3, 0, 11)	0	0	0	0
(5, 3, 0, 12)	0	0	0	0
(5, 3, 0, 13)	0	0	0	0
(5, 3, 1, 0)	0	0	0	0
(5, 3, 1, 1)	0	0	0	0
(5, 3, 1, 2)	0	0	0	0
(5, 3, 1, 3)	0	0	0	0
(5, 3, 1, 4)	0	0	0	0
(5, 3, 1, 5)	0	0	0	0
(5, 3, 1, 6)	0	0	0	0
(5, 3, 1, 7)	0	0	0	0
(5, 3, 1, 8)	0	0	0	0
(5, 3, 1, 9)	0	0	0	0
(5, 3, 1, 10)	0	0	0	0
(5, 3, 1, 11)	0	0	0	0
(5, 3, 1, 12)	0	0	0	0
(5, 3, 1, 13)	0	0	0	0
(5, 3, 2, 0)	0	0	0	0
(5, 3, 2, 1)	0	0	0	0
(5, 3, 2, 2)	0	0	0	0
(5, 3, 2, 3)	0	0	0	0
(5, 3, 2, 4)	0	0	0	0
(5, 3, 2, 5)	0	0	0	0
(5, 3, 2, 6)	0	0	0	0
(5, 3, 2, 7)	0	0	0	0
(5, 3, 2, 8)	0	0	0	0
(5, 3, 2, 9)	0	0	0	0
(5, 3, 2, 10)	0	0	0	0
(5, 3, 2, 11)	0	0	0	0
(5, 3, 2, 12)	0	0	0	0
(5, 3, 2, 13)	0	0	0	0
(5, 3, 3, 0)	0	0	0	0
(5, 3, 3, 1)	0	0	0	0
(5, 3, 3, 2)	0	0	0	0
(5, 3, 3, 3)	0	0	0	0
(5, 3, 3, 4)	0	0	0	0
(5, 3, 3, 5)	0	0	0	0
(5, 3, 3, 6)	0	0	0	0
(5, 3, 3, 7)	0	0	0	0
(5, 3, 3, 8)	0	0	0	0
(5, 3, 3, 9)	0	0	0	0
(5, 3, 3, 10)	0	0	0	0
(5, 3, 3, 11)	0	0	0	0
(5, 3, 3, 12)	0	0	0	0
(5, 3, 3, 13)	0	0	0	0
(5, 3, 4, 0)	0	0	0	0
(5, 3, 4, 1)	0	0	0	0
(5, 3, 4, 2)	0	0	0	0
(5, 3, 4, 3)	0	0	0	0
(5, 3, 4, 4)	0	0	0	0
(5, 3, 4, 5)	0	0	0	0
(5, 3, 4, 6)	0	0	0	0
(5, 3, 4, 7)	0	0	0	0
(5, 3, 4, 8)	0	0	0	0
(5, 3, 4, 9)	0	0	0	0
(5, 3, 4, 10)	0	0	0	0
(5, 3, 4, 11)	0	0	0	0
(5, 3, 4, 12)	0	0	0	0
(5, 3, 4, 13)	0	0	0	0
(5, 3, 5, 0)	0	0	0	0
(5, 3, 5, 1)	0	0	0	0
(5, 3, 5, 2)	0	0	0	0
(5, 3, 5, 3)	0	0	0	0
(5, 3, 5, 4)	0	0	0	0
(5, 3, 5, 5)	0	0	0	0
(5, 3, 5, 6)	0	0	0	0
(5, 3, 5, 7)	0	0	0	0
(5, 3, 5, 8)	0	0	0	0
(5, 3, 5, 9)	0	0	0	0
(5, 3, 5, 10)	0	0	0	0
(5, 3, 5, 11)	0	0	0	0
(5, 3, 5, 12)	0	0	0	0
(5, 3, 5, 13)	0	0	0	0
(5, 4, 0, 0)	0	0	0	0
(5, 4, 0, 1)	0	0	0	0
(5, 4, 0, 2)	0	0	0	0
(5, 4, 0, 3)	0	0	0	0
(5, 4, 0, 4)	0	0	0	0
(5, 4, 0, 5)	0	0	0	0
(5, 4, 0, 6)	0	0	0	0
(5, 4, 0, 7)	0	0	0	0
(5, 4, 0, 8)	0	0	0	0
(5, 4, 0, 9)	0	0	0	0
(5, 4, 0, 10)	0	0	0	0
(5, 4, 0, 11)	0	0	0	0
(5, 4, 0, 12)	0	0	0	0
(5, 4, 0, 13)	0	0	0	0
(5, 4, 1, 0)	0	0	0	0
(5, 4, 1, 1)	-868.603282726467	-581.943675876697	-602.450307815762	-608.6665554066902
(5, 4, 1, 2)	-786.6567169593977	-552.2546078771227	-553.1024457825532	-564.379367592251
(5, 4, 1, 3)	-944.9179848529694	-565.3472780517918	-570.4597209831724	-563.102971100093
(5, 4, 1, 4)	-865.203661267655	-486.7722411919295	-484.5977120158069	-485.1880334892804
(5, 4, 1, 5)	-927.7752899419376	-529.858945076152	-531.390822994927	-530.3453282773529
(5, 4, 1, 6)	0	0	0	0
(5, 4, 1, 7)	0	0	0	0
(5, 4, 1, 8)	-416.88118000000003	-106.58636762155768	-107.37861492285691	-114.99221776928457
(5, 4, 1, 9)	-531.0937558	-109.24967787534261	-108.75481424121598	-108.46132140000941
(5, 4, 1, 10)	-350.09020000000004	-20.85389769905588	-22.310468017216543	-21.967884986684986
(5, 4, 1, 11)	-193.42000000000002	-7.231638123305599	-7.922707602240081	-6.789806798300001
(5, 4, 1, 12)	-101.80000000000001	-3.8215573543359347	-4.7518	-3.3983000000000003
(5, 4, 1, 13)	0	0	0	0
(5, 4, 2, 0)	0	0	0	0
(5, 4, 2, 1)	-960.6872682568991	-585.9735753380164	-603.0906662915594	-584.107121399494
(5, 4, 2, 2)	-917.7503221577084	-570.028775631778	-570.7804006652037	-569.3880089934327
(5, 4, 2, 3)	0	0	0	0
(5, 4, 2, 4)	-806.8146097918366	-478.3870781775081	-479.2416666723987	-508.5238635879373
(5, 4, 2, 5)	-806.8146097918366	-394.27214226766284	-393.5564653271924	-394.0201313778885
(5, 4, 2, 6)	0	0	0	0
(5, 4, 2, 7)	0	0	0	0
(5, 4, 2, 8)	-275.336	-123.4110622340973	-129.7391154951128	-123.17812796953062
(5, 4, 2, 9)	-349.4024	-95.27371365990824	-95.39097022838946	-95.54076298431767
(5, 4, 2, 10)	-193.04000000000002	-50.89259024827442	-50.57552417939906	-49.52211709669978
(5, 4, 2, 11)	-349.4024	-79.28253979494124	-93.78247712551314	-78.91279507957893
(5, 4, 2, 12)	0	0	0	0
(5, 4, 2, 13)	0	0	0	0
(5, 4, 3, 0)	0	0	0	0
(5, 4, 3, 1)	-927.7752899419376	-570.4510099506225	-569.0881867585416	-568.9051339177573
(5, 4, 3, 2)	-925.9525487043308	-579.4124944675553	-579.7373364911202	-578.7988723654121
(5, 4, 3, 3)	0	0	0	0
(5, 4, 3, 4)	-861.8040398088428	-452.9394989239259	-469.2039827547357	-468.8527859403315
(5, 4, 3, 5)	-782.0293245066954	-349.4814327198891	-349.80720519722394	-348.5365929571296
(5, 4, 3, 6)	0	0	0	0
(5, 4, 3, 7)	-348.7146	-111.79840927121498	-172.14632042979215	-109.16433942889918
(5, 4, 3, 8)	-475.118826	-137.076810370792	-168.55126048389585	-136.8264432110745
(5, 4, 3, 9)	-274.79400000000004	-119.10921804605931	-142.8521767817293	-118.86609585589215
(5, 4, 3, 10)	-475.118826	-98.7171754480195	-98.3222546484515	-98.62013542723885
(5, 4, 3, 11)	0	0	0	0
(5, 4, 3, 12)	0	0	0	0
(5, 4, 3, 13)	0	0	0	0
(5, 4, 4, 0)	0	0	0	0
(5, 4, 4, 1)	-968.1450924359782	-586.63529738118	-585.7507293161161	-585.8477119132133
(5, 4, 4, 2)	-971.0153655089307	-631.3833195272073	-630.985629537906	-646.2267747494565
(5, 4, 4, 3)	0	0	0	0
(5, 4, 4, 4)	-888.9644255543438	-408.4675639357777	-412.06697979468817	-414.28110024167654
(5, 4, 4, 5)	-1006.784379490192	-176.45933168538585	151.3170612523362	11.759369711356792
(5, 4, 4, 6)	-888.9644255543438	112.65447147202977	-146.4152538885004	-199.3252506679885
(5, 4, 4, 7)	-754.7631781731052	179.42624761682328	-154.80524654160823	-166.09184845925415
(5, 4, 4, 8)	-576.36718348	-124.08728702302926	-154.33974629962995	-150.0816829742518
(5, 4, 4, 9)	-527.9635372	-120.04557264643509	-117.70049652508048	-150.33358443117686
(5, 4, 4, 10)	-780.4868603557946	-147.5995410886476	-155.17897471011074	-145.42424429750798
(5, 4, 4, 11)	0	0	0	0
(5, 4, 4, 12)	0	0	0	0
(5, 4, 4, 13)	0	0	0	0
(5, 4, 5, 0)	0	0	0	0
(5, 4, 5, 1)	0	0	0	0
(5, 4, 5, 2)	0	0	0	0
(5, 4, 5, 3)	0	0	0	0
(5, 4, 5, 4)	0	0	0	0
(5, 4, 5, 5)	0	0	0	0
(5, 4, 5, 6)	0	0	0	0
(5, 4, 5, 7)	0	0	0	0
(5, 4, 5, 8)	0	0	0	0
(5, 4, 5, 9)	0	0	0	0
(5, 4, 5, 10)	0	0	0	0
(5, 4, 5, 11)	0	0	0	0
(5, 4, 5, 12)	0	0	0	0
(5, 4, 5, 13)	0	0	0	0
(5, 5, 0, 0)	0	0	0	0
(5, 5, 0, 1)	0	0	0	0
(5, 5, 0, 2)	0	0	0	0
